Id,mean_speed
-3308686164727211278,32.664868863479896
-2255958566077031577,30.68527510319501
-7210777717221312217,30.949303940809713
4734304624888301769,30.582895732564495
-1913438674019374246,29.92319881405588
4252256830264621101,31.585302367414233
-1598181682072086728,25.393723854286637
6483552262167887437,32.58520210938382
7975158665084950187,33.09264486386277
-19342522619763203,38.21801742952697
-975733457882232983,30.27882363628637
1994417864919838777,25.518352645950838
-4918959035330405933,32.81633139154298
4683848183882779920,32.82906147255261
4880961327593497337,32.627169402099
293591093942063753,32.73455524984137
6096268648350086966,29.476388163802437
433018028407685785,32.30546181853802
1625536043463524357,32.780153992690735
-3285678969711201479,29.751656050886456
8471474599504166457,30.71482520135322
-903318949380967396,27.6931054426153
2718690071918719487,27.11532281583886
-885528487986021517,32.67761073921277
-6847442294807892070,32.8207421991027
8659690296085200184,33.015021757499014
4483657476209285673,29.693064766995708
3035697218585659729,31.115856669700733
5773081093350501242,32.57948509783335
-287218159355230003,26.974430627397375
6722811691326098387,32.57368204361835
833070419275412437,27.303592520253456
337031134024367296,33.010840380961234
-6565306067081368398,31.637835138386176
1803479928680604487,30.943631406257865
6249563632745145960,32.63329442091891
2813894338609501678,32.62502657576586
8568720691194059020,28.934001007216683
3049830308420913550,33.118528859564975
-3117968411024168618,31.54074901836975
-8250319827961322654,27.298522031192647
6059882726261018569,25.44218691051229
5853772926241823854,25.732115112961946
759025655512773196,29.003125360754538
-4508265733153581111,25.59442962261017
4412707533210604806,31.20377430206708
-5268059917031169870,32.875569089154766
5099981699338580194,32.79305513424056
-3900167680344589522,29.871189993192324
8411472984801747790,27.70610389667089
-8554970626843006725,33.0662147149817
-4086754076980264882,30.716441839640655
2128864373648199513,33.04689686630422
7619469994855105658,29.974527569976985
-1128513180167260166,28.176146093375273
-2897043418652942736,32.57885840900046
6687306358549579511,32.59559195551017
2324266192652463461,30.879855855118784
-8493744790195098214,30.332656525430203
575017991864831480,32.344367276388226
1121843301071345620,34.00323462677892
-2865791929340303773,27.807391903388883
640969780405203587,26.695812426142737
-3868982295067092332,30.247959162390337
-7137439734845608629,37.75401888015431
6907550876659655944,32.91713474034452
6913157561450313743,30.491812584728088
-1347253242869295682,33.105619346918864
5908405963149925144,29.59784126029645
8006050625867827935,32.067055978542086
3357492205469647688,25.341398279254093
9010516087024049774,32.46212074034729
-771700431813939317,28.756330446828656
2495174183519840220,25.316846084195017
7242453921858816303,29.458787252261594
3710246373807088999,40.63888434578351
-3725034898234950230,31.017262144408473
3098347899909359793,30.53825799134328
1907995201742253566,30.89043955164663
5148970702066918986,34.61232291637843
-3461735633983533784,25.746794199912053
3965040015475425680,30.78950519739176
-8707512850532806978,37.38032879016348
8349045335877417530,33.10746145782495
-4468642563404588017,32.795505723867095
-1324427030030426779,25.773765023548048
187344067245604202,33.07162136123401
4931725478494234899,32.65062030633226
-5261604502876224137,35.50470257182667
-3967435779322810176,30.701735546387233
-4979257734472093855,33.10847933765417
-7681451574279979156,29.052955042378606
3694492943334897129,25.372229670801858
-2308233446641260832,32.32780622602427
-6398066373871820168,27.171760915983263
3596132502389369192,33.119527256604464
1759591615418779902,33.121984576252366
-2067276988210565664,27.592107134738427
-4837768546692869104,32.47397587963047
-6508708210902746167,32.5840112970951
-7451765520178859533,32.59732482187344
-2061700381208262291,25.63347436895929
-1747735269754015782,30.744996700115557
5913342124817122758,26.41032364259678
-3765810182534802976,31.150695846223112
-746291022408754532,33.105311287145746
-8603261827861925362,28.897929861556918
-1012671598820213050,30.317439297570672
7055805419032776035,30.884405858451387
6685824801212989129,27.52263714009254
-6264582368520213833,31.42511632011654
-2637557476245312326,27.962589289116465
8393088844568899115,30.39290569216291
-1432068063273150775,30.623758037376696
6968355332826726459,27.038375785808494
-1325272060231146345,30.70476576343267
3811049454101251665,32.79730486775563
-4226440110954525152,29.00379059784643
5613079072527244239,32.19107325930249
4472040612960552655,26.5638754000259
149296628077989070,29.617304044790274
8952791113589667297,32.95517440438113
4554824514464038659,29.69911119075595
-5783720795923642986,26.709247893803855
-6691452326712082260,33.120554579307274
-1354180771182920534,28.297034459564806
4836426968323055064,31.275578844390093
3456494860886652136,32.01179021606842
4004642303592334282,29.690650122155866
-8919896824761347009,30.567937177452677
-1564721344508515489,25.669651246666326
-7501427278926645679,32.55812797042635
2815096393908890547,33.036521451898466
6779667195324035430,32.536469128641
4413320749979905480,33.00500961387685
7318651838824802997,30.907314793930276
2481325145578624990,30.379971246032078
-4723264546272329697,25.346498460838287
4141156188782449403,26.93765340330443
8535907511784335215,30.963757402676627
-238675963999748798,27.45698651326739
8157153079111308873,32.5512476801829
-1539069310161394052,25.549114619431418
-1619730365264630875,29.504582206353184
7758981760557579737,30.72803733796404
7591793976370579620,31.72148616310555
660622816705865777,25.33066277304231
-5471688300790772491,27.854837316703183
3832006487644787439,26.611764645866625
-2475236480847398934,32.73371023769866
-3904099785436902098,26.803876978577478
-4064597285470891129,32.63550596987277
6775500383664537349,30.692763525535483
4076728704554370276,27.31448971496016
-8807190156698059433,32.69749843168576
-533064195068831279,33.12034591749847
-3301532410420366634,36.42980983826604
-5317754672924670242,32.899157662671
-1295489697719897320,33.09522814092566
3107772732848308054,32.48098796584688
-8274922278734885612,32.925005621635314
7198471374611991027,32.53619880346218
7726862802264453153,30.72191607383339
-1513064284406743053,30.909941208666524
-2695056697547098896,33.107948639646324
-9088981869447580228,32.87110428389124
-6873524993819676875,26.31583375554774
-3204309464191697992,30.940237272038374
-2286347748770754635,27.82352534466432
-8576492882208466323,33.12672095793579
3337273785957966415,30.937383420124185
-8607876152446419668,32.73964980492933
339456364740068419,32.610796799273764
4898701601133764705,26.825615967998427
-1102488405874884666,29.917735467459487
1626349202361318139,32.854051495896755
5233067583914013736,32.54351928573787
7264557192678400967,32.75389823149719
-8670263102558633682,28.924234409319148
-6288708123502256431,30.755832027414677
-665883468641061925,32.55800163324591
-741627257324666267,38.11220746727932
3304540382862944887,26.54174841986991
108916519737659116,30.800035784787646
7125458639467880763,30.87087131451443
5517966132492223483,32.97658719390547
5439588192635670978,33.07215012573508
-4155079094658876631,26.678237140227036
-3204499848153985479,25.751662432168843
-6358295317816334469,33.10004569420925
8545568864875030237,33.57813014093787
8132796902029892118,30.773239951078672
3383455132904396467,33.82443806912977
-6665772106102959849,30.57521064487393
-4421254002230037128,30.436523245144883
-2285788484920711140,30.86139461258783
1045685755939734190,30.508731315242557
2576117345936786032,30.679922585763535
-6725457570061410671,30.847663477163536
-6030266144475147088,32.5418101998687
-1890676320738017144,27.40273534506251
82758252975157540,34.35332399646453
6894187790767139885,26.079807223825895
4989956291770149579,26.04600753369022
4900281269961807560,28.906979772500556
6258264949558325556,27.57091285347254
1246105540799892350,30.30654942256797
-2082928773921035863,29.317950782206964
5570016430176483583,30.68936545608625
5097841072954417432,33.0914978888314
-764995808412107705,31.8999928307638
3197120195809908802,30.560391528632984
9186672605641129119,27.66238563218529
-4800034504801068562,25.894446225855653
-1004382996457722091,27.308820848027224
2054313908397507705,39.568770370636535
7876065072919127605,32.685251377833765
-5480023020536762845,32.397547042889556
9060491479742130948,32.722812962266865
-8167319459341335187,32.697590121585804
-2628122567985971130,30.894167192595575
9169540964248464993,25.94506083207631
4734175282949700049,27.94333672471008
4999939119847195327,28.44892712058153
-6211042272685874895,30.59380282005217
3671082483110938283,31.80618442163088
4642398884653569749,27.55003430837423
6614642619573540328,30.948608410493804
4634671630601406556,31.24231129904139
-7011908538731793127,33.08640821364739
-1827450035241018892,32.567764185451686
-6955607219790356918,33.077485006204355
2819844414548907472,29.31113020905932
-7753162391100481967,25.425173787912136
8928992064920657083,32.87745058626874
86817563834526930,40.591977787307144
-4849913603876645108,32.7550842039273
6006990145834232045,32.852443477777065
691371493585451694,32.55655763842128
2394915151204885267,29.164416898084454
-1131078791037376870,30.526226108191267
5132429608521775748,30.947672856608825
2885264141775304810,32.59664659915167
-5721610479725533905,27.040433943470866
5235910051867058809,28.872407666575477
7079820988677781938,30.776624195952277
8162081138064870554,29.692579891443263
4987634543524493320,31.341417490472878
8024554417185780854,26.734717773119538
-1036628489893558352,25.322269350862
-7225812335828166063,33.07464617505369
1719101649147436679,30.70698325977208
-5046659812959048674,30.789881288681507
-1523642295066528456,30.72053200322845
-1684646808215152347,29.554490364092224
8262529313171468646,33.08041855306816
1413914123668016083,33.00645314494612
-9050185425795046881,26.840703439595973
-198103687981361003,25.985437381697196
-8411824417837409366,32.55800163324591
-2522017961635044345,29.58859146828509
-9107673268916612421,39.13194038890225
5941146154740026297,29.454104497342527
-8940472905298189223,26.865807036254758
661825416754284997,35.31126813199028
7611867058605360474,30.375982049964826
3572432623699833971,31.419247455785097
-1756676007571214390,25.905266382448126
5200552309759309839,33.600084195151425
3728150813669620501,30.69074646064108
5232884180116633279,28.43742758345494
-183305644713856120,26.777873539206524
3664004775817452215,32.70961210169783
7033993434927985664,27.78343303434663
2352304420664975910,25.714546774999775
-734323844930121276,29.884718220138488
1289752568999868419,33.09144051073203
417622792301721512,29.536130448033404
-2752190505129428492,27.62741715288456
-1732967831487328725,32.919417982959246
4747719182971672246,30.924723638318873
7720166498582342169,25.58890931541127
-3149883080408795134,32.97056503343282
-6778771369429233500,32.18267211595696
-8357179573734174937,32.5010600005574
7449341639061331949,25.345833962454023
623117811103487072,26.98159344698164
-8305466505799496810,27.52691369440675
-4806303572797201918,25.870316010365716
-4991019635693923803,32.63356584529629
-6198863534007200491,25.96566446936431
8856335539703089350,27.156871141165023
7079061499146529034,30.77805898957211
2894199745963557964,30.91042913100386
-7669493902013608841,32.968862124395486
1191970080327838100,31.072096446350173
-3106748869098748768,25.928519520281704
-3159732840506254661,27.28749901437726
-4508837738549421129,32.54650965469164
7054869556182593141,30.96565265014914
-2974225395988514712,29.58528932975974
8364995366916270010,32.65839873859427
3628238766521849962,25.662936529120934
7263219259696114616,28.011320818655257
-3563808667456592077,32.84427557282194
7807419749969207081,32.990799617924914
-9025953514501105586,28.484242685638968
-2837767285278281811,28.786464706601315
6878343284418768668,30.94251003112513
174653365448781729,26.540672010990406
-8187170486946480065,30.806746207677897
3032177240995128990,25.441288703666494
5375340902426772220,31.72977190587201
-4799447581923539182,25.61181510264063
-7055208787208473179,33.09265087773415
5643663788673214570,25.620778160473293
3924876889646938300,31.39107514322243
-4712543753230839660,29.47241847842045
-4111997487359651495,28.21300955637119
-4204296203997280004,25.75819300337087
3304990928767387064,32.64513271219347
1739758140542161039,30.132645695629833
2596706638480314082,32.61846266207498
7410103949187518802,33.007256164054795
-472191072849310745,28.58517281101738
-5179603337136369133,30.839936417829527
-6305654049695194677,30.681062602383854
-1598155565738357264,32.75752468209044
8187070489208883235,28.270666734596787
-7061483655987182742,30.516260385021347
8753872071393012841,32.89839735627632
899423941587980745,30.938086173188204
-6834781192688663742,29.106535949610148
7168551606764140837,27.903923687635974
3650971333909124278,32.60088226711719
-3899965029036711820,36.45765655431805
-4614997919935127672,30.71516277290843
-939996642402282549,38.35039029407231
-6235893263544703335,30.743925394151894
7086504843665892027,37.45869889236807
-6971438646436839184,29.94053704916928
-7327407386471542218,25.97860276714466
6027725516517357432,28.834434915560884
-820082119333874117,29.04251192043303
-8240058382227573212,39.231143668019804
-7656374272005322422,26.467044783351415
5050951454442909315,25.81507601126823
8764909682556086440,31.45161878051413
-4254723246438170417,25.315372937147224
4006876825866647145,29.676088022794673
6569951092207043513,25.483150357518024
-561313977161696378,27.073392264295023
3451139943542844602,33.00249060367963
-752046170120918778,38.45892864887786
5800770170136738915,27.368812021820567
3306721362781634796,30.87257236033996
-4972715376147258027,33.1104385658888
1678107280081551729,25.960692964916475
-2364493169091102165,33.1264793021982
-413659918265186484,32.529012331689245
4049241545685072767,30.83950890786444
3207745565526180154,25.318951604851634
-7036723938306731344,31.47602077858075
-1794195322025029813,28.262315150016903
-2217173861404100000,34.66315381577782
6967930735263048694,32.382721605477016
3481355485376284955,32.654449772746595
8536530767844539360,30.92267165863852
-1260026275931568152,30.884581666566206
-3413411630828429853,31.83552165416044
2649420837424059038,32.05495848332242
9084121642008903762,30.961416607173867
-3504965744823186498,30.96541835873738
-6745171540157883998,33.12438964539544
7113095084690598284,31.869665411222478
8230896671665273779,32.902040720682265
2305436260990188612,25.64627624066686
747894097604297326,31.62635181389158
-304206389137242265,33.0772604351603
942504695491233840,30.748996833275783
2469265179062022433,25.63980463876802
3492470944581718618,25.71032105990836
-8354810411955624793,32.65595715567104
8504757211332080596,32.35531375410126
-6768160945415153077,38.89413475165822
-3973214204577804495,32.76057020558094
-3011768266815086930,30.955744979389074
-4265726673244704859,25.322366227956632
654587243067722920,33.04940734622231
-5269533508418486652,33.12156866951445
-801552471241493770,26.182808847342876
4413158600333008235,29.15912903163657
9065712098212292384,26.24782328117543
-5079048585458929120,32.87715499301521
-435479155105002298,32.56841864910987
-7975997942396395535,30.093576468320844
-7507443624247537124,32.119458986717035
215095135466792045,32.60667562671163
-6684000551707932803,26.77442188763622
-5704413780624534926,25.349867638955413
3689668301390692014,35.036587196976214
-1746729328634995544,31.745921265602924
7944893685711168841,33.11932763465781
4292300314005968044,28.513076796246203
-8991733756152514734,32.89205883573325
4796432377568530298,30.205790376554454
-8871290405392554649,28.738303410182148
-7202497901107488911,32.5551873965095
8221553788147835075,30.785215381553712
2676094599168343409,33.00613139615186
-4839134413626118764,33.067313218586605
-6353816735923374488,40.61217913705426
-1669518362347325374,33.038482751720906
7757191639889078497,34.654139746742935
7214974216827532101,33.082837624652846
-7253815861553652668,33.113023540644505
-4249283043776337468,33.09444124459462
8337899358524933490,32.50130582329796
-2438365133669402032,33.05615289041519
9211624789772099086,30.959004382340666
-4962661541960418393,25.69973968431539
9062457495167920106,33.12581594853236
-8813357931916872187,33.126620016762985
-554962747248513134,26.21695605705738
-5081304528324646283,32.81392575723552
8724399225952050688,30.348524868372152
-8311110726582613777,33.010210401437796
-7001291810956996916,25.44856137246126
1535851120191867176,25.374713633261077
-7493714025374566992,29.560592473102552
-7790793577303471492,29.80399834517562
5999935289965194239,25.35511670493747
2533017277924213137,28.69515328859515
8911272402132951168,33.05965176241398
7773886135192412201,27.556006520657952
-5506616179006452107,28.74993038004383
-5830940848656879912,30.40390308537144
7602349863662452254,33.126558423335354
-6240158998004844392,32.71987309233541
5885333264890049562,30.737777696751557
-2484428064058378809,32.32530746758376
1828348328009978585,26.51670166357612
8094988398223901501,26.576798469922615
7027375678170664435,30.18717508295577
2714488110117657946,27.349484972972906
3618579218405367763,33.057189575675835
-2128003428605687711,32.78831821249349
-3242689909572478523,33.12707347916218
6794850356729767697,32.540991286021
-4256812592541944752,30.304866760154
-7321582735207677032,30.483364421000125
854648915774123462,27.912239904310113
8250688120556536097,30.21142303647666
6909373396178706668,28.882421597098965
7431564179149608267,32.93224552033453
5882104378055753413,31.847648905352678
128644578872057044,25.367164687941738
2559084068502948123,32.97646416668787
6082885796540628519,25.490351658808205
-5404052755953203344,30.737098516298445
-5461463122721350747,31.246380586621612
4215797125862742181,27.88565165716995
-7261159881540919629,29.684752137898826
-5446831493929638850,25.564920376060805
-5705128078725834429,33.112507128401006
-9071116411014740387,30.63150997967481
-2137619376282729791,28.15034604470383
8945267692936368728,30.91290930635794
-698432859320689826,32.75686782938635
3980689441552816347,32.47923848575635
3735393993439474574,28.86867215326693
-5953981475287710729,31.315835925788754
3948485895828178495,30.918863049931275
-8847220136429231173,30.391521532469717
-4793577825305683533,28.377819961485834
8912751775384613051,25.670917013427967
4160950678983056201,26.49897339451815
7682949115426301711,30.334581439533586
6291402292584034364,32.18207066541521
-4819443867708436080,30.64950123534643
2660542897291754808,26.875550274631543
2191783161394929956,32.46237408361598
6967541151711131325,33.0430508697496
-382893746384490267,32.69111501315148
4378890784988522255,37.739445320671805
-5105048075485835715,28.46980307421528
1030425452235637146,28.683370378495077
-8626525005147119758,32.71214886385276
9170938341096598039,30.101316748508083
9115495340480939150,28.336565653601475
5376265841528607264,33.10201625651675
-4691619536280453390,32.655370210273475
-2405691985860193192,27.83248240809141
-4415419976348290094,29.727464023705885
-5687919095276248833,29.1734557924297
4445348370246044223,33.10150763519665
6516737283624300758,28.514528247493768
-8757018420441725197,25.34780895849791
8702987125839512119,25.767837085890424
-2866381310062339600,25.986790668226124
8103271629737288512,32.67945734014157
4426369850424534621,28.285609593828504
7923670630661874560,26.6256658839241
-8727538941353676584,28.334705412691644
865140271871859653,31.910617830542233
7283325636926916607,30.70236698926025
-1651965615340635076,32.835095434295596
4029349940032135011,30.96389400800227
-7356338791015483852,25.31437672565722
-2054500264441483670,32.8482395685713
6900060850033259728,32.67653458837153
7418447189813291451,28.777448556500886
5331325786333823165,30.78606718679365
-7400746194188674702,32.61613623733925
-923977185937267934,30.695933972627714
-3186726190963548151,25.60186432992444
5318396475627938033,32.63957216662027
-5471782034795821863,25.548251099333836
-2709876325559736176,30.692662245335455
3014115925922428871,33.12022854111281
-1356129271336034910,28.45800107157715
-8586250124549207521,30.765413222872375
765448354510433193,30.9005835658919
-8096787236590317603,31.63635553501147
-6109385276000619047,33.4174166817878
-8499163643245404702,27.66731831335809
-5845888988614813790,33.07509288349076
-5292188645161245624,32.95262278388848
-4116639643631940807,30.08674046690333
5800347049600000277,27.454236725428746
4008816974830197955,32.06610324093657
-5182837479895848837,32.62654415709415
-8026083677344534635,30.98618584050192
-1469741824913870491,26.904896556988874
-6683005536640519727,28.40939004174635
-910355392682937626,25.44764141789764
-3233526261801286048,30.712541494001414
1646503137746001086,30.695130976129022
2193784150693298895,25.757491137334174
9133873739520236342,30.914265766222833
8895261746308761982,25.74957292727055
-6372664193492465456,27.16847624687184
8351653771582526195,27.08039674710951
9056286750963609973,33.10085262712212
4031784802412442035,30.244684981055215
5148993572571813721,27.304463609466143
-8764251849421168268,25.373452715832467
6677063336285149049,37.306801277375854
-2404088434206463950,39.79632257983457
6928604286430241860,31.692500489609763
-810942068725295903,27.420503466101998
-6115003685974424262,32.54408361046162
-6382776417556994736,30.85851713010519
-2364889075686465471,32.24393138347565
-3428331862453780039,30.70255483151933
-2067075562160948851,27.75906876187924
8377753029939874886,38.044668470506146
-2336017332338225142,30.937860434671443
6538914740430424794,26.70540412557808
-8388719381583176151,32.7028388475175
7225955500650001247,30.891753569947056
-6135003172285977670,26.78735510597701
2247634804537113300,30.953223836186716
974112328997892345,30.373972277708802
8043696437860564264,33.06596944758285
-3250951484403446554,28.8760376301507
3376109166582788492,30.781512393595882
-2108331774592480996,36.18798731221493
-2837645754443751320,30.904119981458457
-6566174856610403556,27.01594355348763
-4713996373274192020,30.18841289211704
-2582750412604663851,32.58344781759153
32474229751054653,30.383947913787992
4599086145871700886,30.8052490747599
8157096091005160868,26.246516429526658
-149904002818396710,30.55891334090965
-8002220901714339319,33.09522814092566
-4701228183698300408,29.762291661713125
7417495387987752780,32.921695331268815
6114520999356794733,29.890902989182134
-6485060500642107800,30.90714855829971
-6395983040312411862,25.31531513469023
-1092656709220817822,25.574278610701658
5398898328267554479,30.841028077236082
-2571333710826761718,30.496156144055213
-3600270178712590460,25.314576409469495
2345543035560798953,33.0691850365922
2606521841236044734,30.32769446852241
-8134160733341471301,32.568518775917084
-5095142502577075959,29.876053860235146
-54349672352046118,28.54754243857125
-6377826477782304017,33.11681049299608
-3953793037057748373,35.42706009410416
155240770635621827,25.734393064455766
2592435430440074235,26.886876878896786
-2300428848852099293,32.28253307114533
648797300662688562,28.71077678002264
7505910512806331950,33.095716837193734
-8399013723916127796,30.774691866828924
50822107467238988,32.12007900211475
4538515831013482996,28.757310597479886
1727722670866179589,26.67451104566943
4056913991430561042,32.81530358258351
4601349135660905674,33.093077468302
-3607493988387579112,25.923097154599102
8988840336132092736,32.77185342135199
7454014251202358401,28.51045696328719
6328835958739392858,29.491045967449992
-1542952650054925246,25.361087883477442
-6198501379950577595,25.328819403228245
6419054956122711383,40.514568336242945
-5340131034448055380,25.897628112846387
-3615053088694210740,31.23660860102945
376127235890936372,33.05301456641625
-2846714264100911401,30.823059430447714
5371535051578201596,31.27355692082466
-5897722291368240439,26.13952085585359
-2833145251004700926,27.8492441612407
4285150670346205827,30.66376362496589
6334344008256230799,25.661267343058018
-6933148170535577917,30.933193654743278
7850804433724395597,33.025386375372605
7991233487537146445,30.605908777965386
-6514832892345262450,29.404262825287717
8144236873522388685,26.54138957801671
2583532129513434210,30.909290488499302
8505647039018325180,32.71440154046126
-522079770905778208,32.949967554540535
-7747404168233123233,28.142271267268427
6152606865694852182,28.80045616750363
5488548421619990250,27.72144185132901
7094573425508729782,33.00021368201172
7472238045789897455,27.96086922637231
-5543062526785081725,33.10602119088432
6249322523153188729,34.13285903870004
-2434202156397890839,32.81051844500529
3688197788213714924,25.648107205602045
-423095115970885281,25.471672694502832
6567846580227222608,26.373747430590292
517437376423616078,32.80384081772981
-8781361241025415923,30.965655009055766
2667737585492746221,32.537517843097795
2441555160498163130,25.31607013480786
7581396756340258199,32.25380465677753
5081423466206188863,32.20687730184883
404589085852902971,26.8208579187228
4812470194673403344,25.47029167055303
3779132913303529723,32.54603808354952
5480054514054244907,31.00966406768736
5835875758160944424,37.20463064099125
-7606788458931734989,33.02278738477598
7446960576703568707,30.964845980810033
5667134221197424671,30.836644782763898
7825983844153712621,30.70878534776014
4184106825875983835,28.470250409172237
3515595902670361430,29.502264834251882
3704698626238472146,35.90228425772638
3914117837993686531,31.522855497208443
